oid,delta_mag_fid_1,positive_fraction_1,delta_mag_fid_2,positive_fraction_2,Multiband_period,PPE,Period_band_2,delta_period_2,MHPS_ratio_1,MHPS_low_1,MHPS_high_1,MHPS_ratio_2,MHPS_low_2,MHPS_high_2,GP_DRW_sigma_1,GP_DRW_tau_1,GP_DRW_sigma_2,GP_DRW_tau_2,Psi_CS_1,Psi_eta_1,Psi_CS_2,Psi_eta_2,Harmonics_mag_1_1,Harmonics_mag_2_1,Harmonics_mag_3_1,Harmonics_mag_4_1,Harmonics_mag_5_1,Harmonics_mag_6_1,Harmonics_mag_7_1,Harmonics_phase_2_1,Harmonics_phase_3_1,Harmonics_phase_4_1,Harmonics_phase_5_1,Harmonics_phase_6_1,Harmonics_phase_7_1,Harmonics_mse_1,Harmonics_mag_1_2,Harmonics_mag_2_2,Harmonics_mag_3_2,Harmonics_mag_4_2,Harmonics_mag_5_2,Harmonics_mag_6_2,Harmonics_mag_7_2,Harmonics_phase_2_2,Harmonics_phase_3_2,Harmonics_phase_4_2,Harmonics_phase_5_2,Harmonics_phase_6_2,Harmonics_phase_7_2,Harmonics_mse_2,Power_rate_1/4,Power_rate_1/3,Power_rate_1/2,Power_rate_2,Power_rate_3,Power_rate_4,Amplitude_2,AndersonDarling_2,Autocor_length_2,Beyond1Std_2,Con_2,Gskew_2,Meanvariance_2,MedianAbsDev_2,MedianBRP_2,PairSlopeTrend_2,PercentAmplitude_2,Q31_2,Rcs_2,Skew_2,SmallKurtosis_2,Std_2,StetsonK_2,Pvar_2,ExcessVar_2,SF_ML_amplitude_2,SF_ML_gamma_2,IAR_phi_2,LinearTrend_2,SPM_A_1,SPM_t0_1,SPM_gamma_1,SPM_beta_1,SPM_tau_rise_1,SPM_tau_fall_1,SPM_A_2,SPM_t0_2,SPM_gamma_2,SPM_beta_2,SPM_tau_rise_2,SPM_tau_fall_2,SPM_chi_2,classALeRCE
ZTF19aaohyqj,1.9648100000000035,1.0,0.8566029999999998,1.0,52.19779925110719,0.032662693853889,45.454541852405534,6.743257398701651,10.565317153930664,1.8011592626571655,0.1704784780740738,19.446287155151367,0.2620460987091064,0.0134753799065947,0.4085594392202445,22.23756299758497,0.0761763222058185,27.43725709977373,0.4333579531225504,0.1295414405775931,0.4010070132083791,0.1191238133351215,3150.719224538926,2691.345456994343,2050.583541009686,1323.1520646179663,716.1595730393614,280.15118094771424,76.48412795390409,0.0016818345200171,0.0077711599580443,0.0104217564347214,0.0207828308298174,0.0262234942709458,0.0333050061025037,0.0006003372814325,6082.659560344897,4981.557547507214,3486.965323924829,2080.6310831340693,1023.5930593475476,363.61051294595103,67.91597753070714,3.126865478424716,6.245466763805169,3.0727879927105537,6.13117190712442,2.80854305062166,5.693804248655507,0.0002542554279812,0.0040207072161138,0.0239330101758241,0.0259991995990276,0.7002593278884888,0.6153959631919861,0.6018404364585876,0.4283014999999999,0.9938069343533336,7.0,0.2777777777777778,0.0,0.1743970000000061,0.0121622671278889,0.1499070000000006,0.2777777777777778,-0.4333333333333333,0.0268926546952359,0.2998140000000013,0.4010070132083791,0.6187480241557161,-0.1884924222915014,0.2334325342202689,0.8288283224738142,0.9999999993300396,9.959609983027936e-05,3.3548899394067244,0.757915282767743,0.947163573450876,0.0203190646301683,0.1643472280308436,5.28159902940543,1.0033661981475217,0.0092118284162974,4.188547924399386,16.122535603509295,0.1838391379157752,3.556946523890508,12.57537420455327,0.5327380723210375,5.628541623737378,27.85634304624953,0.0308285160583352,SNIa
ZTF19aaoikti,1.6729449999999986,1.0,1.6743450000000024,1.0,0.0505842454882702,0.0119954402896725,0.985221573050388,0.9346373275621178,5.524876117706299,1.6584196090698242,0.3001731634140014,94.10964965820312,8.027681350708008,0.085301361978054,0.3254291378197341,0.0003249167228081,0.4677314367082366,61.65364704537891,0.3404946864164155,1.0980745470077713,0.4255850589846671,0.5746039668650795,4.442641824280297,4.29640746350469,1.618675934217785,2.2019801008774733,1.1337037203705973,2.153749943703008,1.7324505705894293,3.2288702786020256,5.579466150840688,5.266489186726439,5.580875054284188,0.2801379917118805,2.591324150332907,4.468108167171811e-28,0.7059110339788822,4.236446069953864,0.6356844979740441,5.5385389305021695,0.8385671096806543,4.0220486955106,1.7514097138324225,0.6572787245317059,4.062770300819784,3.588629453632528,5.5592052354494985,1.5084173436360429,3.373250823272215,2.492800460498397e-26,0.0586657896637916,0.0586657896637916,0.0586657896637916,0.0520355068147182,0.0140873547643423,0.1104841902852058,0.8371725000000012,0.9999799840630472,4.0,0.2222222222222222,0.0,0.936587000000003,0.0320394384600996,0.3478139999999996,0.3333333333333333,-0.1666666666666666,0.0689494793927852,0.8026230000000005,0.4255850589846652,0.8424218926045817,-0.3369536243953295,0.6134414566652476,0.8441440949684869,1.0,0.0009803535109516,9.60627408045698,0.9334624685784902,0.9806176672061042,0.0326176001355036,0.1659199400126113,2.682257732690631,13.49150853864134,0.0003097677483408,2.705728814600841,12.642528009590306,0.2154409673175528,1.0145094312979543,19.55106465641232,0.5663638607058917,4.231762975485928,27.16945484762266,0.0439040287145803,SNIa
ZTF19aaojnrx,1.132424000000004,1.0,1.0281829999999983,1.0,1.0190399548778295,0.0120502149986414,1.0190399548778295,0.0,0.6142174601554871,0.6908473372459412,1.1247601509094238,8.878487586975098,0.2991041541099548,0.0336886383593082,0.1816065629311988,0.2353941159053595,0.1082920162035891,18.00512798335329,0.4279426498486801,1.217060059197986,0.3876400320978217,2.0008038238059083,1.2652932102977494,7.23054071301789,2.5710011621125126,3.1296804405417022,1.832888487124908,2.675793360283392,3.185391495516742,2.8092032469574564,2.320970025602067,5.91978062549285,4.321719104755449,4.07711175708274,5.499339710738834,2.808344822586802e-28,4.777277849882792,2.8147435100559552,2.656512067151835,1.7039638420268717,2.9029600241952003,3.05687150836149,4.510807012011825,3.30629029370252,4.481424528032804,4.694651123225459,2.1942099129486525,0.6518783735328704,0.0967877577200795,2.950339785526584e-28,0.0003246787237003,0.0036051333881914,0.0169771257787942,0.0257021058350801,0.0744221433997154,0.0044231410138309,0.5140914999999993,0.6902811917756507,2.0,0.125,0.0,0.4422999999999959,0.0165638060216766,0.1535440000000036,0.25,0.1,0.0399621728726784,0.3096139999999998,0.3876400320978217,1.0381019504234208,3.79866816299592,0.3059030032534823,0.8053648493069464,0.999999999960718,0.0002446048530328,4.919373318118659,0.7213348434343642,0.9647603072658344,0.0303871886571333,0.3208016902316249,-30.926077975320755,16.547454613938605,0.5766443935685452,16.905474400166643,82.75181455308696,0.2977811852664463,0.2865501966107753,2.7648606799699538,0.0022940856847753,5.143004818880058,18.16512885555549,0.1516335552854261,SNIa
ZTF19aaokist,2.899165,1.0,1.999600000000001,1.0,80.85106371443646,0.051260519566591,1.0104770369535194,79.84058667748295,52.6048698425293,14.30462646484375,0.2719258964061737,66.91290283203125,7.722157955169678,0.1154061183333396,1.1974241602648894,49.179220757965005,0.4435749365787493,33.02539126757764,0.4470639949629763,0.098050999078478,0.4214088804304615,0.1096327728761782,1411.353685146353,1326.25025459545,811.3138333578265,709.9477665751054,763.1622459988945,470.4788084465063,135.78980025488252,5.975230097045788,5.850840438218973,6.217146356333155,5.903179315718726,5.251758928979822,4.48293910067996,0.0001664539224427,0.8436942721174652,0.2014060498277916,0.1857861471834255,0.1237080997451209,0.0494678178250514,0.0446676141664455,0.0911199097329895,1.6327110085319347,4.604672655084259,4.898511099510655,1.617393099791693,2.1231763602473404,3.1327312934058043,0.0019144918427678,0.029253777116537,0.0147114899009466,0.0620984956622123,0.4555934369564056,0.3922628164291382,0.3732894361019134,0.9998000000000004,0.9999996393456628,9.0,0.3043478260869565,0.0,0.5356799999999993,0.0332686847201429,0.4975899999999988,0.3478260869565217,-0.3,0.0670019123167363,1.349924999999999,0.4214088804304615,0.4007223889556669,-1.1430261901483003,0.6335709335233972,0.8622454971566943,1.0,0.0010610626415029,1.1661588049641245,0.2062425217971671,0.9672471495743982,0.0235661283688347,0.2617411427472257,5.018009865848286,30.608582263001683,0.8321356084595161,2.9278897292853987,22.741778009718857,0.2185639926090927,4.328057688467613,46.197669296923976,0.7765229664622845,2.965429226693692,36.44869472424516,0.20125876224882,SNIa
ZTF19aaomkvl,3.040609,1.0,2.566122,1.0,1.0057699289393758,0.0242676672393971,124.99999406281889,123.9942241338795,252.3211212158203,17.86783218383789,0.0708138570189476,115.17263793945312,10.459150314331056,0.0908128023147583,1.5709604638544652,44.924519074387966,0.7706779304505057,39.450923815993214,0.3707968992025685,0.8060694385728638,0.305109466793012,0.3632705554782169,5.473119094403338,0.71337969128731,4.294999527659201,2.280116205900152,3.059986939012149,3.5681644951233635,4.721283747937121,0.6922467867332904,4.335024526391992,5.924876459004129,2.0325082049333263,0.8686683283323982,5.32853288529241,2.034251393511528e-26,1.825514869311973,0.8931670344596127,0.9386487886347712,0.6666865007946691,0.818038906816401,0.6084967349108367,0.4662884901520686,5.455571014373477,5.046661417324107,4.757346207977381,4.271048994900564,3.6954549105082855,2.781149404403364,0.005996905581866,0.0477600060403347,0.035874243825674,0.0611079931259155,0.0432758852839469,0.1211843565106391,0.0153290797024965,1.283061,0.9999985075821411,7.0,0.45,0.0,-0.647911999999998,0.0428512688850978,0.7573445000000039,0.2,-0.2333333333333333,0.0828239952027529,1.615413750000002,0.4404753732016755,-0.3732651732856491,-1.242693877380037,0.8252935910075442,0.921034743520218,1.0,0.001775904975443,2.673986082401016,0.3692517644104149,0.9696456372305402,0.0167460864317969,0.3426582581216832,6.834869295626375,32.349568916706154,0.931426885534773,3.232498696141181,84.6824555582424,0.3161788169083773,6.847694245173773,47.9036935526063,0.7463412410243127,2.632392875027506,39.315576624020856,0.0890740737764678,SNIa
ZTF19aaoxvfe,1.6730000000000018,1.0,1.0462309999999988,1.0,58.64197446177863,0.0518725674015906,47.61904403736288,11.022930424415748,8.657917022705078,0.5405117869377136,0.0624297708272933,1.6823676824569702,0.1006949245929718,0.0598531030118465,0.280390377824216,23.55417453062589,0.1272878027527874,12.125202876457989,0.3791835390034259,0.1817000023441423,0.395422661506308,0.2705876144810765,49.32356880153674,84.61063250863342,82.94458849068721,53.191610609376106,122.19761046644908,134.09064376353152,51.92880100274695,1.275741007487862,1.2157791545866057,2.0613758606266197,2.517905978980002,1.891343482042176,1.0108452483017685,2.6662204577727126e-22,18.47070722044508,27.820447675680235,15.169106137171177,26.000838867072048,45.44918698279331,33.6201812855935,9.98121316845198,5.594611306324633,4.831846861457778,5.323159449006809,4.011879185599208,2.368046759569029,0.5793987879736573,6.153846154556715e-11,0.000828952062875,0.00770661002025,0.1622917503118515,0.9303967952728271,0.9029370546340942,0.8913739323616028,0.5231154999999994,0.9568803195952144,3.0,0.3846153846153846,0.0,0.162036999999998,0.0166841399152788,0.2432559999999988,0.3076923076923077,-0.3,0.0314922843293494,0.4642370000000007,0.395422661506308,0.3359034629816536,-0.6658927299065711,0.3203288140007824,0.7991398907632683,1.0,0.0002346013299056,2.476569667955653,0.528514318194507,0.9069280244713892,0.0023695242375019,0.1012003200038587,4.988854783987886,8.113627243311901,0.0121052017820923,15.291044946864677,9.573433260828908,0.1397277279169874,2.8384103073045,13.492400448896577,0.1735161724300816,5.720880889390588,15.644031915815468,0.1044612854628595,SNIbc
ZTF19aaoyech,2.598725999999999,1.0,1.9501760000000024,1.0,67.85714166543012,0.0294323320950805,1.0135495028916932,66.84359216253843,13.475244522094728,3.3824212551116943,0.251010000705719,71.35877227783203,6.22328519821167,0.0872112140059471,0.8929344290297864,39.104931044339125,0.4768740181519194,31.220774429504853,0.4083559475299041,0.2783986808217426,0.434235624450773,0.0991237510977173,6.339561125528677,4.959770194128998,12.085829719762616,8.110371418777433,6.755693349328484,8.543253322070804,6.0714143002513,5.067979952952946,2.2751799732670186,5.5252299764437485,3.5874303020300715,0.7243545260556896,3.776215405408827,8.194055994711694e-26,1.3523117093745705,1.6198932688672047,1.047815590797547,1.098306615305288,0.9544530692204192,0.6684824484179608,0.3885943006212214,4.500934512860804,1.9265805666543736,5.6429558202244925,3.2171110939934646,0.3903798065396735,3.982928210663141,0.0013618844641023,0.0097541837021708,0.0299871079623699,0.1236511617898941,0.4838108718395233,0.4327030777931213,0.4160647988319397,0.9750880000000012,0.9983199685317574,6.0,0.3333333333333333,0.0,0.5766989999999979,0.0313490413546573,0.5602804999999993,0.2222222222222222,-0.3666666666666666,0.06571898684762,1.0402549999999984,0.4342356244507763,0.3691591329964772,-1.0248655629596808,0.6067894285574074,0.8552800134688207,1.0,0.0009365483385693,2.26639365199998,0.3620161011198887,0.9606747085403484,0.0170828828639166,0.3404369890129024,8.482050078867928,5.998907359544161,0.4356313050623545,3.5981967327225064,15.57569042217968,0.194836974455453,5.355712939900949,18.522905473499787,0.5197865625538687,3.671099090297413,27.418575787936568,0.0999180082807608,SNIa
ZTF19aaoyjoz,1.1741810000000008,1.0,1.9910180000000004,1.0,1.0131711764996107,0.022774875218218,0.089477446917736,0.9236937295818748,3.051056146621704,0.296191543340683,0.0970783680677414,92.8818817138672,11.871026992797852,0.1278077811002731,0.225833214162971,6.051654877037143,0.5635778523307046,27.57516903979894,0.4021584221963165,0.9170624785316456,0.4358457684496053,0.4900029085676803,6.789663888161693,0.3929471691174568,4.193914745136898,3.861869915010693,1.316107352713012,1.846752609230928,1.73836549340921,5.677980930797678,3.299155787161167,3.419940549808602,4.358698322611996,5.493028178642348,4.534227525282098,2.38912159866935e-28,5.413346836218352,1.1333614214688672,3.99417653555438,1.2182444161297277,4.927320333237599,1.0412407387193894,2.881451776214544,3.045076903187163,4.667513970935396,5.1877831749434,0.9368935883967656,0.323496646552071,2.893426409954696,1.2937318845624594e-28,0.0110357236117124,0.0322442948818206,0.1218943521380424,0.0307631622999906,0.0286750942468643,0.0059087579138576,0.9955090000000002,0.9963831352021464,3.0,0.25,0.0,0.8780730000000005,0.038003405082285,0.5095360000000007,0.25,-0.3,0.0764489351565989,1.1047327500000002,0.4358457684496016,0.5908135757915882,-0.7547538908082516,0.7210561717001925,0.8962875057237516,1.0,0.0014098349808682,4.982445201962197,0.6123614738254043,0.9633183994813732,0.0267270989095822,0.2061301174146147,1.5089220034094089,16.836365171056194,0.2374657563391024,1.9955202908529732,10.363485820173064,0.2651461089674022,3.8421513576842745,29.51586138050233,0.7203842131040176,3.627507774511408,28.48126683576328,0.0757143924180875,SNIa
ZTF19aaozpew,3.292537999999997,1.0,2.266795000000002,1.0,100.5290959399886,0.0242847519784894,1.0111223228911903,99.5179736170974,214.8212738037109,35.62185287475586,0.1658208817243576,48.611961364746094,10.522798538208008,0.2164652198553085,1.1634956846515496,54.982416445436805,0.5407138828286283,25.30389766166563,0.4572021347711976,0.0793456976636805,0.4386444245943515,0.1768715392741933,1.5021316820882913,0.6886942070205283,0.3412040133028542,0.1669976678135064,0.1549586194431636,0.1237849400295462,0.0475786965341309,2.366190146152624,3.8377028877896286,5.555778245590254,1.2702300845429093,2.311055564194529,3.358443334281056,0.0001894119345936,2.972188850348929,2.666474586289301,1.6108468150968551,3.062209211757963,1.7825885023090782,1.0645180864643804,1.031957500047865,3.662746013727632,5.952427779051067,2.8691791389337333,0.3753735488276364,2.045486071878724,6.076566399879882,4.444667728845244e-28,0.0523327738046646,0.0536199025809764,0.0705320835113525,0.4249985814094543,0.3441284298896789,0.3236032724380493,1.133397500000001,0.9819774211751946,5.0,0.4285714285714285,0.0,-0.4314219999999977,0.0377278589918634,0.5196465000000003,0.1428571428571428,-0.4333333333333333,0.0721251170167986,1.039293000000001,0.4386444245943515,-0.3293686636654889,-0.9291988918855568,0.7015053909689865,0.8293820448895356,1.0,0.001382031646385,6.188470865306952,0.791650453103963,0.9586190719632942,0.0200190101233257,0.690112723852581,5.197156191775495,34.732288432992775,0.913634368322682,2.71290261683089,52.980495466747946,0.6012633625229874,6.558610484760285,20.811405710989987,0.5973018171674292,3.38250541415396,30.73003734371397,0.2001359623013422,SNIa
ZTF19aaozplq,1.6061380000000014,1.0,1.2384149999999998,1.0,41.942604190128336,0.0117662976980884,0.0878271512721198,41.85477703885621,12.606810569763184,1.4536041021347046,0.1153030768036842,8.516916275024414,0.70850670337677,0.0831881761550903,0.2827052165936692,14.762237654803366,0.1431840761227703,11.15429733158244,0.4386685726928033,0.2307727737823106,0.4179184111144903,0.2644433595513062,0.5827093860204189,1.8750359719186227,3.565855399253812,3.1445511392519854,1.941485707948989,2.148806776122308,3.0138794291300823,3.3859074320643234,5.520319994742715,5.602908412164415,3.278611799862997,0.8512800110225767,2.4032329527843856,2.910020228148621e-28,3.5033575511568364,2.472004897733649,2.6032902341429387,2.3008135864371697,1.3128646581225332,1.775932505693468,2.4245020407280675,3.3049093014563864,0.7625076569771423,3.6037135255223394,0.4180333484600051,1.2908613125309625,2.603475023825212,2.581726598905129e-28,0.0156381875276565,0.0025906055234372,0.0143889440223574,0.6056907773017883,0.5415499210357666,0.5215069651603699,0.6192074999999999,0.9718927524236752,3.0,0.3636363636363636,0.0,-0.0993190000000012,0.0194101918728787,0.2358329999999995,0.2727272727272727,-0.3,0.0344718219795325,0.6084162499999941,0.4179184111144903,-0.136983327007067,-0.5812645677227213,0.3747670686093109,0.8890149763883909,1.0,0.0003293066162316,0.5001145153840542,0.0140256441502227,0.9166950215531032,0.0060562072801212,0.225119992793934,7.44185100356805,1.0075252668301455,0.0307567436702526,4.529833443135042,13.60859658230146,0.1578688297696119,5.005329684329125,23.745701130522267,0.6215370454906433,3.4567930914587017,98.80771593218827,0.0725900846258183,SNIa
ZTF19aaozsuh,2.376744000000002,1.0,2.787058000000002,1.0,146.1538379031001,0.19046666305951,166.66665228290813,20.51281437980802,261.1211853027344,14.02621078491211,0.0537153296172618,810.531494140625,11.809561729431152,0.0145701449364423,0.7748332809714938,103.7786707057942,1.5549587472680932,245.7392745088386,0.4557722562693176,0.0319644624013744,0.4382408910570467,0.0570724919656647,4453.851648769049,3325.833929116065,2016.371323964504,967.1739167912712,349.93190092435105,86.63505285176976,11.440345231535936,0.0014599170483364,0.0049812238370954,0.0123614200529829,0.0256591181109886,0.0478194757086214,0.0829004691464412,0.0006142532712442,2923.236221156935,2198.93984991596,1347.5814296711328,654.3210758052563,239.3073101507436,59.68508423325252,7.849440158463765,6.281569371556541,6.275256194347376,6.262544298848622,6.241196324890993,6.208710133904255,6.152717885083309,4.686082294548743e-05,0.0003975894069299,0.0034264493733644,0.1088422909379005,0.7795071601867676,0.7353847026824951,0.7353847026824951,1.393529000000001,0.9999999972999878,10.0,0.3181818181818182,0.0,1.8154290000000015,0.0427638865025093,0.4579665000000013,0.2272727272727272,-0.1,0.128546744574174,1.3454960000000007,0.4382408910570467,0.8451951858980945,0.0073621447642326,0.7780958329437053,0.8776406818893748,1.0,0.0018061530169114,9.046973809568405,0.8412616701966495,0.9904708337537452,0.0306189843675091,0.4604356919700196,1.635219764971989,30.80566347636359,0.4096593369901115,3.932184099075442,17.473629368001568,0.5421790314512815,1.316047902977907,51.21694460732884,0.7806833527639605,6.113094684720434,16.831441668727535,0.1211035854726298,SNII
ZTF19aapafit,3.3671000000000006,1.0,2.2553790000000014,1.0,1.0019511428945964,0.0965984470117933,999.999952502551,998.9980013596564,11447.162109375,5.024444103240967,0.0004389248788356,3332.907470703125,3.184748888015747,0.0009555467404425,2.365744211524457,762.5965390221379,1.12074946018937,573.4027664759709,0.2313605671298144,0.6302919218602437,0.2370197403092115,0.235635747082401,151.87241148617773,147.2123054383016,122.03525239421973,81.05745652557492,41.47534118137741,14.610532750840727,2.5418805276902927,3.040482076268129,5.96822108487198,2.542613392318616,5.348814040098642,1.8091883437971916,4.473934890003148,0.0483955950555469,117.26476147153892,98.3974206709511,70.77154442610774,42.6509884674959,20.67983637171623,7.191006169306993,1.3221728484666075,3.1449025203835865,6.278013736302008,3.106674112175385,6.217186672712866,3.085400013153472,0.0163665230210767,0.0060359786265402,0.5440072417259216,0.743874192237854,0.9045337438583374,1.0,1.0,1.0,1.1211835000000008,1.0,12.0,0.2432432432432432,0.0555555555555555,2.1165049999999965,0.0417712780608894,0.0504650000000026,0.6486486486486487,-0.2333333333333333,0.1229873727631304,0.6281709999999983,0.4165602616035898,1.288024084573932,0.1366772867738337,0.7598130282213419,0.7532773468078438,1.0,0.0017195568193334,4.908930961086625,0.8725784840673552,0.9966720347833108,0.0144923406763433,0.5641184612635983,-27.72132671015361,74.86913454531941,0.5877301235118717,46.11162960314036,62.5807727723737,0.5164144094690488,-3.5968336092067865,99.03489637835744,0.3979008625175014,48.368416840296064,24.5379543643671,0.4219511319796288,SNII
ZTF19aapafqd,2.519717,1.0,2.4357820000000032,1.0,287.8787701430376,0.084254878333374,999.999952502551,712.1211823595133,1156.480224609375,9.793789863586426,0.0084686186164617,1518.8741455078125,5.829147815704346,0.0038378082681447,1.098623002302761,211.7601884946251,1.0115632170539683,319.54245915660334,0.4092391293187297,0.087511008209324,0.3717563450263319,0.0597163718995334,29332.4178649157,21283.288418072723,12262.811173787615,5447.310374678475,1766.4804316132588,374.96238175668975,39.35681207848375,3.1421990162447977,0.0024924369077066,3.1479910975087027,0.0134719245864776,3.166993675436535,0.0444704333182546,0.0008290372049508,4224.865966145844,3137.853526387632,1880.3752541438532,884.436930037614,310.1278886784972,73.0168653065733,8.787893696718948,3.1432368547640577,0.0066777472412216,3.158369633163817,0.0350922629099859,3.2074798633838544,0.1127668547701485,0.0008265847872383,0.0318117327988147,0.4048406779766083,0.9174090027809144,0.9988763332366944,0.9978756308555604,0.9978756308555604,1.167901500000001,1.0,7.0,0.1176470588235294,0.0303030303030303,1.6058919999999972,0.0318781765482195,0.260334000000002,0.4117647058823529,-0.3,0.1105482077276608,0.7165789999999959,0.3717563450263319,1.6198263096070962,2.565850625842386,0.6025808428750116,0.8466078404089927,1.0,0.000967971106046,3.225509303359757,0.692132473373618,0.9911209467220196,-0.0056602654906833,0.2049646043041999,24.86033525289507,61.62768204681544,0.5698629107581891,8.618063534404017,35.79790785919006,0.2270324944467117,29.73813334641845,62.87761298588392,0.477402533127283,9.92169933784179,69.76147626743301,0.0474696331135954,SNII
ZTF19aapbfot,1.8719230000000024,1.0,1.005594000000002,1.0,306.4516006492114,0.1523439315646306,249.9999881256377,56.45161252357366,14534.3017578125,12.212236404418944,0.0008402355015277,147.686767578125,1.4992525577545166,0.0101515697315335,0.5867231340056895,207.65666555251343,0.1112620928460458,101.4367656824486,0.4262169932661471,0.0640454689232991,0.4125120511331632,0.0733252658196097,3823577983.6968975,2645228313.8377824,1407042530.2027,558131486.0670713,156120397.10721096,27574544.16557637,2320988.221266101,0.0008593297698307,0.0034798021108022,0.0088532819155391,0.0181210279168215,0.0326565242252447,0.0541789605633908,0.0006782513552965,1118647.3709625108,797404.0012518276,445591.6942959322,189202.26768767287,57690.50181741237,11307.917376832374,1075.6839563956976,3.139941415664945,6.276800816660334,3.1263480957213865,6.254397919890826,3.0945580699222184,6.213755500221609,0.000584079844831,0.0225064810365438,0.1207912564277648,0.5338283777236938,0.9812082052230836,0.9621174335479736,0.9621174335479736,0.502797000000001,0.9820481468120776,9.0,0.3181818181818182,0.0,0.2758330000000057,0.0150403079301279,0.2246985000000005,0.3181818181818182,-0.3,0.0335868808958132,0.4493970000000011,0.4125120511331632,0.4371547765308177,-0.5664449932642537,0.287435754868752,0.8164949120345345,1.0,0.0001849426974481,2.8753208263810075,0.9000199358628088,0.9879408736576156,0.0087875042530216,0.1631491401792386,-3.3203822777904017,23.750162881052745,0.5564648614207682,4.166489845793705,53.75018865951258,0.1458609056444011,-2.924503082947754,81.05978839179463,0.538582186865164,7.308853862888691,39.30387400433373,0.0227774376666285,SNII
ZTF19aapbgty,2.767533,1.0,2.023267999999998,1.0,82.25107639614748,0.0494403218180784,82.25107639614748,0.0,83.45085906982422,9.52207374572754,0.1141039580106735,74.50010681152344,6.901301860809326,0.0926347896456718,1.152582091062865,64.11763246580087,0.5528159096498519,46.64245296637095,0.4117245387298172,0.2193735821379135,0.4208285743979604,0.1344464655976497,4.374514071325663,2.179004738673635,4.431169083165959,4.824763115673372,3.0558344578056045,1.7806932648525,3.4832595583695936,3.77743801923302,1.9674389431202235,2.534621884715415,4.340376446489518,1.387127179230056,1.920200376970886,1.814380082008327e-28,2.595867284100155,2.505295290440346,3.0674494933521217,0.5049897833917306,3.2977812806968747,3.242340590867851,1.467111255523344,3.8303363455860406,0.6268212120487977,4.832616765802083,2.2081352115476527,4.744126853532034,0.7444607238253838,5.921715861859062e-28,0.0021675850730389,0.0241801179945468,0.0346572697162628,0.3908844590187073,0.3248627483844757,0.3055706620216369,1.011633999999999,0.9733769339514904,5.0,0.25,0.0,0.7287730000000039,0.0329298895011651,0.4580290000000016,0.3333333333333333,-0.2333333333333333,0.0713560663148301,0.7571994999999987,0.4208285743979604,0.4780329150963817,-0.5798215716044361,0.6411745278609307,0.802733381919946,1.0,0.0010320026929194,6.351939739146202,0.7446933606315491,0.9716839589722416,0.0256099418159679,0.2161714755073327,2.068019555588545,4.52578759291084,1.9371875091024612e-07,5.256006654322217,14.681672479030905,0.1885079669479341,4.713367620534472,17.57060016601541,0.5001875750048979,3.7366884038966592,23.8997949001076,0.0306795732846871,SNIa
ZTF19aapcwdq,1.3287440000000004,1.0,0.9311240000000004,1.0,44.600935166714684,0.0266975313138236,0.0908347651296707,44.51010040158501,3.7798593044281006,0.579215943813324,0.1532374322414398,1.0602545738220217,0.1278767883777618,0.1206095144152641,0.2164866434918538,20.080371735614836,0.0978085957301779,10.888400864624542,0.4313137644931798,0.2699868861497863,0.4331440036254954,0.2192274823638191,1221.5996599014074,1860.7510289715335,2466.703625292345,1339.8926089528254,3350.4747948840677,1631.2467323904314,2156.099513512544,6.01710890166063,3.1673694316283654,0.8049149215984412,0.126034236163447,2.512961232545054,2.647550763124084,1.0961719517058995e-20,3.677522227758681,3.332057596173027,3.6052744935769314,2.033451731119717,1.506597711537762,2.0379059579883023,1.2423962740764407,3.859629096576751,0.5562438487315511,3.113874226625,3.9257231280440017,6.166639711236364,2.035150306354529,1.9153542778766167e-27,0.0193587746471166,0.0283837001770734,0.0273193325847387,0.7663214206695557,0.713032603263855,0.7045125961303711,0.4655620000000002,0.9514349292964082,4.0,0.4166666666666667,0.0,0.1149139999999988,0.014951027371907,0.2507229999999989,0.25,-0.3666666666666666,0.0271543056675621,0.5194244999999995,0.4331440036254954,0.2314564316837098,-1.0328402039570586,0.2883219336325955,0.8853424974114098,1.0,0.0001820899266246,0.3646205302452013,-0.0024433832894017,0.9022106752461178,0.0085138072285774,0.2023569605624859,5.696572966636462,1.04598129536106,0.0472251617387317,4.491048591829364,14.948692363263572,0.1367548520102283,2.206000473194456,2.326934580250916,0.0057265849544032,3.311086595026705,23.332358841506483,0.0383922379676881,SNIa
